"format","name","description","minting_tool","sensitive_content","series_number","series_total","attributes","collection","hash"
"CHIP-0007","","","SuperMinter/2.5.2",false,"TEAM HYDRAULICS",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Busola the shakara","She is a fashion icon that loves luxurious items.","SuperMinter/2.5.2",false,"281",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Bella the artist","A lady that host a fashion week show","SuperMinter/2.5.2",false,"282",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Queen the extrovert","A woman who enjoys being high all the time","SuperMinter/2.5.2",false,"283",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Mary toxic lady","A lady who's toxic around people","SuperMinter/2.5.2",false,"284",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Elizabeth the richkid","A university undergraduate from a rich background","SuperMinter/2.5.2",false,"285",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Larry the westerner","A Yoruba Man who smokes his pipe in peace","SuperMinter/2.5.2",false,"286",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Danjuma the shocked","A pensioneer who got told his bank is on distress","SuperMinter/2.5.2",false,"287",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Yomi the fashionista","Winner of the Lagos GT Bank fashion week.","SuperMinter/2.5.2",false,"288",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Ibu the importer","A rich igbo trader who imports goods in onitsha market","SuperMinter/2.5.2",false,"289",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Massa the ghanian","A rich Ghanian trader.","SuperMinter/2.5.2",false,"290",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","James the musician","A yoruba juju artist","SuperMinter/2.5.2",false,"291",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Gbenga titled man","A yoruba chief who is also a car dealer","SuperMinter/2.5.2",false,"292",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Abaga the rapper","A flashy millionaire and a music rapper","SuperMinter/2.5.2",false,"293",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Izuchukwu the fisherman","A fisherman who knows how to paddle well","SuperMinter/2.5.2",false,"294",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Mark the philanthropist","A London based philantropist.","SuperMinter/2.5.2",false,"295",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Desmond the politician","A young politician who just became a minister","SuperMinter/2.5.2",false,"296",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Okoro the bachelor","A local palm wine tapper with hopes and dreams","SuperMinter/2.5.2",false,"297",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Saro the clothemaker","The yoruba man that stole the king's wife.","SuperMinter/2.5.2",false,"298",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Kalu the ichie","A man of wealth with afluence spreading all over the east","SuperMinter/2.5.2",false,"299",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","Tamuno the prince","An Ijaw prince who is also the heir to the throne","SuperMinter/2.5.2",false,"300",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","","","SuperMinter/2.5.2",false,"",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
